MyUnknownColumn,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_euros,id,name,price,speed,storagecapacity
190,Dell,"XPS 15",Notebook,15.6,"4K Ultra HD / Touchscreen 3840x2160","Intel Core i7 7700HQ 2.8GHz",16GB,"512GB SSD","Nvidia GeForce GTX 1050","Windows 10",2.06kg,2397,13,"TEAMGROUP AX2 1TB 3D NAND TLC 2.5 Inch SATA III Internal Solid State Drive SSD",80,540,1
229,Dell,"Alienware 17",Gaming,17.3,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",4.42kg,2456.34,13,"TEAMGROUP AX2 1TB 3D NAND TLC 2.5 Inch SATA III Internal Solid State Drive SSD",80,540,1
262,HP,"Envy 17-U275cl",Notebook,17.3,"IPS Panel Full HD 1920x1080","Intel Core i7 8550U 1.8GHz",16GB,"1TB HDD","Nvidia GeForce MX150","Windows 10",2.9kg,1059,13,"TEAMGROUP AX2 1TB 3D NAND TLC 2.5 Inch SATA III Internal Solid State Drive SSD",80,540,1
252,Asus,"Rog G701VIK-BA060T",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7820HK 2.9GHz",16GB,"256GB SSD","Nvidia GeForce GTX 1080","Windows 10",3.6kg,2999,13,"TEAMGROUP AX2 1TB 3D NAND TLC 2.5 Inch SATA III Internal Solid State Drive SSD",80,540,1
224,Dell,"Inspiron 5379","2 in 1 Convertible",13.3,"Full HD / Touchscreen 1920x1080","Intel Core i7 8550U 1.8GHz",16GB,"512GB SSD","Intel UHD Graphics 620","Windows 10",1.62kg,1279,13,"TEAMGROUP AX2 1TB 3D NAND TLC 2.5 Inch SATA III Internal Solid State Drive SSD",80,540,1
231,Dell,"Inspiron 5567",Notebook,15.6,"Full HD / Touchscreen 1920x1080","Intel Core i7 7500U 2.7GHz",16GB,"1TB HDD","AMD Radeon R7 M445","Windows 10",2.3kg,859.01,13,"TEAMGROUP AX2 1TB 3D NAND TLC 2.5 Inch SATA III Internal Solid State Drive SSD",80,540,1
237,Lenovo,"Legion Y720-15IKB",Gaming,15.6,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",3.2kg,1499,13,"TEAMGROUP AX2 1TB 3D NAND TLC 2.5 Inch SATA III Internal Solid State Drive SSD",80,540,1
240,Dell,"Inspiron 5567",Notebook,15.6,"Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",16GB,"256GB SSD","AMD Radeon R7 M445",Linux,2.36kg,899,13,"TEAMGROUP AX2 1TB 3D NAND TLC 2.5 Inch SATA III Internal Solid State Drive SSD",80,540,1
256,Asus,"ROG G752VSK-GC493T",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 980M","Windows 10",4.3kg,1799,13,"TEAMGROUP AX2 1TB 3D NAND TLC 2.5 Inch SATA III Internal Solid State Drive SSD",80,540,1
167,Lenovo,"Legion Y520-15IKBN",Gaming,15.6,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD","Nvidia GeForce GTX 1050 Ti","Windows 10",2.5kg,1079,13,"TEAMGROUP AX2 1TB 3D NAND TLC 2.5 Inch SATA III Internal Solid State Drive SSD",80,540,1
169,MSI,"GE63VR 7RE",Gaming,15.6,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",2.4kg,1799,13,"TEAMGROUP AX2 1TB 3D NAND TLC 2.5 Inch SATA III Internal Solid State Drive SSD",80,540,1
156,MSI,"GE73VR 7RE",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",2.8kg,1890,13,"TEAMGROUP AX2 1TB 3D NAND TLC 2.5 Inch SATA III Internal Solid State Drive SSD",80,540,1
151,MSI,"GE72MVR 7RG",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1070","Windows 10",2.9kg,2029,13,"TEAMGROUP AX2 1TB 3D NAND TLC 2.5 Inch SATA III Internal Solid State Drive SSD",80,540,1
153,Dell,"Inspiron 5577",Gaming,15.6,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"512GB SSD","Nvidia GeForce GTX 1050","Windows 10",2.56kg,1249.26,13,"TEAMGROUP AX2 1TB 3D NAND TLC 2.5 Inch SATA III Internal Solid State Drive SSD",80,540,1
113,Asus,"VivoBook S15",Ultrabook,15.6,"Full HD 1920x1080","Intel Core i7 8550U 1.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce MX150","Windows 10",1.5kg,1262,13,"TEAMGROUP AX2 1TB 3D NAND TLC 2.5 Inch SATA III Internal Solid State Drive SSD",80,540,1
124,MSI,"GS63VR 7RG",Gaming,15.6,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  2TB HDD","Nvidia GeForce GTX 1070","Windows 10",1.8kg,2241.5,13,"TEAMGROUP AX2 1TB 3D NAND TLC 2.5 Inch SATA III Internal Solid State Drive SSD",80,540,1
111,MSI,"GP62M 7REX",Gaming,15.6,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1050 Ti","Windows 10",2.2kg,1299,13,"TEAMGROUP AX2 1TB 3D NAND TLC 2.5 Inch SATA III Internal Solid State Drive SSD",80,540,1
131,Dell,"Inspiron 5770",Notebook,17.3,"Full HD 1920x1080","Intel Core i7 8550U 1.8GHz",16GB,"256GB SSD +  2TB HDD","AMD Radeon 530","Windows 10",2.8kg,1396,13,"TEAMGROUP AX2 1TB 3D NAND TLC 2.5 Inch SATA III Internal Solid State Drive SSD",80,540,1
94,HP,"Probook 430",Notebook,13.3,"Full HD 1920x1080","Intel Core i7 8550U 1.8GHz",16GB,"512GB SSD","Intel UHD Graphics 620","Windows 10",1.49kg,1197,13,"TEAMGROUP AX2 1TB 3D NAND TLC 2.5 Inch SATA III Internal Solid State Drive SSD",80,540,1
126,HP,"Probook 470",Notebook,17.3,"Full HD 1920x1080","Intel Core i7 8550U 1.8GHz",16GB,"512GB SSD","Nvidia GeForce 930MX ","Windows 10",2.5kg,1271,13,"TEAMGROUP AX2 1TB 3D NAND TLC 2.5 Inch SATA III Internal Solid State Drive SSD",80,540,1
90,Asus,"FX503VM-E4007T (i7-7700HQ/16GB/1TB",Gaming,15.6,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"128GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",2.2kg,1449,13,"TEAMGROUP AX2 1TB 3D NAND TLC 2.5 Inch SATA III Internal Solid State Drive SSD",80,540,1
94,HP,"Probook 430",Notebook,13.3,"Full HD 1920x1080","Intel Core i7 8550U 1.8GHz",16GB,"512GB SSD","Intel UHD Graphics 620","Windows 10",1.49kg,1197,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
131,Dell,"Inspiron 5770",Notebook,17.3,"Full HD 1920x1080","Intel Core i7 8550U 1.8GHz",16GB,"256GB SSD +  2TB HDD","AMD Radeon 530","Windows 10",2.8kg,1396,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
111,MSI,"GP62M 7REX",Gaming,15.6,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1050 Ti","Windows 10",2.2kg,1299,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
124,MSI,"GS63VR 7RG",Gaming,15.6,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  2TB HDD","Nvidia GeForce GTX 1070","Windows 10",1.8kg,2241.5,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
113,Asus,"VivoBook S15",Ultrabook,15.6,"Full HD 1920x1080","Intel Core i7 8550U 1.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce MX150","Windows 10",1.5kg,1262,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
90,Asus,"FX503VM-E4007T (i7-7700HQ/16GB/1TB",Gaming,15.6,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"128GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",2.2kg,1449,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
126,HP,"Probook 470",Notebook,17.3,"Full HD 1920x1080","Intel Core i7 8550U 1.8GHz",16GB,"512GB SSD","Nvidia GeForce 930MX ","Windows 10",2.5kg,1271,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
59,MSI,"GS73VR 7RG",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  2TB HDD","Nvidia GeForce GTX 1070","Windows 10",2.43kg,2449,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
61,Dell,"Inspiron 5770",Notebook,17.3,"Full HD 1920x1080","Intel Core i7 8550U 1.8GHz",16GB,"256GB SSD +  2TB HDD","AMD Radeon 530","Windows 10",2.8kg,1299,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
87,Dell,"Inspiron 7577",Gaming,15.6,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"128GB SSD +  1TB HDD","Nvidia GeForce GTX 1050 Ti","Windows 10",2.65kg,1349,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
67,Asus,"ZenBook Pro",Ultrabook,15.6,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"512GB SSD","Nvidia GeForce GTX 1050 Ti","Windows 10",1.8kg,1983,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
304,Asus,"ZenBook UX530UQ-PRO",Ultrabook,15.6,"Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",16GB,"512GB SSD","Nvidia GeForce 940MX","Windows 10",1.63kg,1468,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
276,Asus,"Rog Strix",Gaming,17.3,"Full HD 1920x1080","AMD Ryzen 1700 3GHz",16GB,"256GB SSD +  1TB HDD","AMD Radeon RX 580","Windows 10",3.2kg,1549,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
262,HP,"Envy 17-U275cl",Notebook,17.3,"IPS Panel Full HD 1920x1080","Intel Core i7 8550U 1.8GHz",16GB,"1TB HDD","Nvidia GeForce MX150","Windows 10",2.9kg,1059,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
278,Lenovo,"ThinkPad X1","2 in 1 Convertible",14,"Touchscreen 2560x1440","Intel Core i7 6600U 2.6GHz",16GB,"512GB SSD","Intel HD Graphics 520","Windows 10",1.36kg,2499,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
293,Lenovo,"Legion Y520-15IKBN",Gaming,15.6,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1050 Ti","Windows 10",2.5kg,1179,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
263,MSI,"GT73EVR 7RE",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"512GB SSD +  1TB HDD","Nvidia GeForce GTX 1070","Windows 10",4.14kg,2499,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
302,Dell,"Precision 7720",Workstation,17.3,"Full HD 1920x1080","Intel Core i7 7820HQ 2.9GHz",16GB,"256GB SSD","Nvidia Quadro M1200","Windows 10",3.42kg,2884.86,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
34,Dell,"XPS 13",Ultrabook,13.3,"Touchscreen / Quad HD+ 3200x1800","Intel Core i7 8550U 1.8GHz",16GB,"512GB SSD","Intel UHD Graphics 620","Windows 10",1.2kg,1869,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
4,Apple,"MacBook Pro",Ultrabook,15.4,"IPS Panel Retina Display 2880x1800","Intel Core i7 2.7GHz",16GB,"512GB SSD","AMD Radeon Pro 455",macOS,1.83kg,2537.45,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
7,Apple,"MacBook Pro",Ultrabook,15.4,"IPS Panel Retina Display 2880x1800","Intel Core i7 2.2GHz",16GB,"256GB Flash Storage","Intel Iris Pro Graphics","Mac OS X",2.04kg,2139.97,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
13,Apple,"MacBook Pro",Ultrabook,15.4,"IPS Panel Retina Display 2880x1800","Intel Core i7 2.8GHz",16GB,"256GB SSD","AMD Radeon Pro 555",macOS,1.83kg,2439.97,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
42,Dell,"Inspiron 7577",Gaming,15.6,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",2.65kg,1499,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
18,Apple,"MacBook Pro",Ultrabook,15.4,"IPS Panel Retina Display 2880x1800","Intel Core i7 2.9GHz",16GB,"512GB SSD","AMD Radeon Pro 560",macOS,1.83kg,2858,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
9,Asus,"ZenBook UX430UN",Ultrabook,14,"Full HD 1920x1080","Intel Core i7 8550U 1.8GHz",16GB,"512GB SSD","Nvidia GeForce MX150","Windows 10",1.3kg,1495,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
151,MSI,"GE72MVR 7RG",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1070","Windows 10",2.9kg,2029,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
167,Lenovo,"Legion Y520-15IKBN",Gaming,15.6,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD","Nvidia GeForce GTX 1050 Ti","Windows 10",2.5kg,1079,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
153,Dell,"Inspiron 5577",Gaming,15.6,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"512GB SSD","Nvidia GeForce GTX 1050","Windows 10",2.56kg,1249.26,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
169,MSI,"GE63VR 7RE",Gaming,15.6,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",2.4kg,1799,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
156,MSI,"GE73VR 7RE",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",2.8kg,1890,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
204,Dell,"Inspiron 7577",Gaming,15.6,"IPS Panel 4K Ultra HD 3840x2160","Intel Core i7 7700HQ 2.8GHz",16GB,"512GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",2.65kg,1845,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
184,Dell,"Inspiron 5570",Notebook,15.6,"Full HD 1920x1080","Intel Core i7 8550U 1.8GHz",16GB,"256GB SSD +  2TB HDD","AMD Radeon 530",Linux,2.02kg,1049,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
207,Lenovo,"Legion Y720-15IKB",Gaming,15.6,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"512GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",3.2kg,1749,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
208,Dell,"Precision 7520",Workstation,15.6,"4K Ultra HD 3840x2160","Intel Xeon E3-1505M V6 3GHz",16GB,"256GB SSD +  1TB HDD","Nvidia Quadro M1200","Windows 10",2.8kg,3055,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
216,Asus,"ROG GL703VD-GC028T",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1050","Windows 10",2.9kg,1407,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
190,Dell,"XPS 15",Notebook,15.6,"4K Ultra HD / Touchscreen 3840x2160","Intel Core i7 7700HQ 2.8GHz",16GB,"512GB SSD","Nvidia GeForce GTX 1050","Windows 10",2.06kg,2397,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
209,Lenovo,"Legion Y520-15IKBN",Gaming,15.6,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"512GB SSD","Nvidia GeForce GTX 1060","No OS",2.4kg,1398,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
194,Lenovo,"Thinkpad Yoga","2 in 1 Convertible",14,"Touchscreen 2560x1440","Intel Core i7 7500U 2.7GHz",16GB,"1TB SSD","Intel HD Graphics 620","Windows 10",1.42kg,2824,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
186,Lenovo,"Yoga 920-13IKB","2 in 1 Convertible",13.9,"IPS Panel 4K Ultra HD / Touchscreen 3840x2160","Intel Core i7 8550U 1.8GHz",16GB,"512GB SSD","Intel UHD Graphics 620","Windows 10",1.4kg,1849,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
189,Dell,"Inspiron 7773",Notebook,17.3,"Full HD / Touchscreen 1920x1080","Intel Core i7 8550U 1.8GHz",16GB,"512GB SSD","Nvidia GeForce 150MX","Windows 10",2.77kg,1549,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
202,HP,"Omen 17-W295",Gaming,17.3,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1050","Windows 10",3.35kg,1379,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
231,Dell,"Inspiron 5567",Notebook,15.6,"Full HD / Touchscreen 1920x1080","Intel Core i7 7500U 2.7GHz",16GB,"1TB HDD","AMD Radeon R7 M445","Windows 10",2.3kg,859.01,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
237,Lenovo,"Legion Y720-15IKB",Gaming,15.6,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",3.2kg,1499,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
252,Asus,"Rog G701VIK-BA060T",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7820HK 2.9GHz",16GB,"256GB SSD","Nvidia GeForce GTX 1080","Windows 10",3.6kg,2999,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
240,Dell,"Inspiron 5567",Notebook,15.6,"Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",16GB,"256GB SSD","AMD Radeon R7 M445",Linux,2.36kg,899,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
229,Dell,"Alienware 17",Gaming,17.3,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",4.42kg,2456.34,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
256,Asus,"ROG G752VSK-GC493T",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 980M","Windows 10",4.3kg,1799,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
224,Dell,"Inspiron 5379","2 in 1 Convertible",13.3,"Full HD / Touchscreen 1920x1080","Intel Core i7 8550U 1.8GHz",16GB,"512GB SSD","Intel UHD Graphics 620","Windows 10",1.62kg,1279,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
779,Dell,"Inspiron 5567",Notebook,15.6,"Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",16GB,"256GB SSD","AMD Radeon R7 M445","Windows 10",2.3kg,1181.27,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
817,Dell,"Inspiron 7567",Gaming,15.6,"4K Ultra HD 3840x2160","Intel Core i7 7700HQ 2.8GHz",16GB,"512GB SSD","Nvidia GeForce GTX 1050 Ti","Windows 10",2.62kg,1679,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
793,Lenovo,"ThinkPad T470s",Ultrabook,14,"Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",16GB,"512GB SSD","Intel HD Graphics 620","Windows 10",1.7kg,2299,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
785,Lenovo,"Thinkpad P50",Notebook,15.6,"4K Ultra HD 3840x2160","Intel Core i7 6820HQ 2.7GHz",16GB,"512GB SSD","Nvidia Quadro M2000M","Windows 7",2.5kg,2370,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
797,Acer,"Predator G9-793",Gaming,17.3,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",4.2kg,2299,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
820,MSI,"GE72MVR 7RG",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"512GB SSD +  1TB HDD","Nvidia GeForce GTX 1070","Windows 10",2.9kg,2415,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
791,Toshiba,"Tecra Z40-C-161",Ultrabook,14,"IPS Panel Full HD 1920x1080","Intel Core i7 6600U 2.6GHz",16GB,"512GB SSD","Nvidia GeForce 930M","Windows 10",1.47kg,1764,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
780,Samsung,"Notebook 9","2 in 1 Convertible",15,"Full HD / Touchscreen 1920x1080","Intel Core i7 7500U 2.7GHz",16GB,"256GB SSD","AMD Radeon 540","Windows 10",1.71kg,1799,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
790,Asus,"Rog G752VS-BA171T",Gaming,17.3,"IPS Panel Full HD 1920x1080","Intel Core i7 6700HQ 2.6GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1070","Windows 10",4.3kg,2350,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
794,MSI,"GS43VR 7RE",Gaming,14,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",1.6kg,1891,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
787,Razer,"Blade Pro",Gaming,14,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"512GB SSD","Nvidia GeForce GTX 1060","Windows 10",1.95kg,2899,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
902,HP,"Envy x360","2 in 1 Convertible",13.3,"Quad HD+ / Touchscreen 3200x1800","Intel Core i7 7500U 2.7GHz",16GB,"256GB SSD","Intel HD Graphics 620","Windows 10",1.42kg,1399,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
885,Samsung,"Notebook 9",Ultrabook,15,"Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",16GB,"256GB SSD","Nvidia GeForce 940MX","Windows 10",1.23kg,1849,2,"SAMSUNG 870 EVO 1TB 2.5 Inch SATA III Internal SSD (MZ-77E1T0B/AM)",170,560,1
